date,acc_102,acc_125,acc_138,acc_487,acc_422,acc_425,acc_105,acc_115,acc_497,acc_121,hodl
2026-07-09,43465.21,41582.98,42192.23,47132.77,45521.49,52186.73,43465.21,42956.15,45169.26,34440.65,11720.14
2026-07-09,43465.21,41576.31,42185.45,47213.49,45416.53,51856.22,43465.21,44332.16,45108.43,35277.95,11720.14
2026-07-09,43465.21,41469.46,42077.04,47068.51,45243.65,51773.31,43465.21,44332.16,45056.57,35277.95,11720.14
2026-07-09,43465.21,41532.9,42141.41,47047.58,45143.33,51621.24,43465.21,44332.16,45152.33,35277.95,11720.14
2026-07-09,43465.21,41532.9,42141.41,46831.37,45119.43,51689.05,43465.21,44332.16,45076.33,35277.95,11720.14
2026-07-09,43465.21,41552.93,42161.74,46582.57,45314.3,51770.68,43465.21,44332.16,45012.41,35277.95,11720.14
2026-07-09,43465.21,41673.13,42283.7,46797.97,45662.59,52181.04,43465.21,44332.16,45160.29,35277.95,11720.14
2026-07-09,43465.21,41559.61,42168.51,46870.54,45532.87,52090.51,43465.21,44332.16,45341.74,35277.95,11720.14
2026-07-09,43465.21,41492.83,42100.76,46685.14,45748.99,52201.14,43465.21,44332.16,45238.57,35277.95,11720.14
2026-07-09,43465.21,41589.66,42199.0,46927.26,45748.88,52287.13,43465.21,44332.16,45353.98,35277.95,11720.14
2026-07-09,43465.21,41576.31,42185.45,46807.33,45646.5,52192.1,43465.21,44332.16,45410.49,35277.95,11720.14
2026-07-09,43465.21,41576.31,42185.45,46762.78,45635.46,52184.66,43465.21,44332.16,45295.94,35277.95,11720.14
2026-07-09,43465.21,41599.68,42209.17,46971.73,45507.22,52045.86,43465.21,44332.16,45249.13,35277.95,11720.14
2026-07-10,43465.21,41599.68,42209.17,46843.57,45524.81,52006.16,43465.21,44332.16,45324.67,35277.95,11720.14
2026-07-10,43465.21,41492.83,42100.76,47114.99,45892.28,52461.81,43465.21,44332.16,45525.36,35277.95,11720.14
2026-07-10,43465.21,41502.85,42110.92,47505.97,46378.8,52936.16,43465.21,44332.16,45686.55,35277.95,11720.14
2026-07-10,43465.21,41489.49,42097.37,47491.09,45949.48,52387.73,43465.21,44332.16,45597.9,35277.95,11720.14
2026-07-10,43465.21,41499.51,42107.53,47274.93,46181.31,52721.02,43465.21,44332.16,45618.29,35277.95,11720.14
2026-07-10,43465.21,41479.48,42087.21,47514.15,46351.22,52936.07,43465.21,42585.41,45620.71,34215.06,11720.14
2026-07-10,43465.21,41502.85,42110.92,47453.0,46163.97,52636.92,43465.21,42641.12,45560.01,34248.96,11720.14
2026-07-10,43465.21,41509.53,42117.7,47317.71,46297.93,52859.44,43465.21,42641.12,45569.72,34248.96,11720.14
2026-07-10,43465.21,41589.66,42199.0,47755.53,46619.61,53140.79,43465.21,42641.12,45758.13,34248.96,11720.14
2026-07-10,43465.21,41599.68,42209.17,47956.47,46515.28,53094.1,43465.21,42641.12,45909.29,34248.96,11720.14
